user_id,event_type,event_time,platform
29,signup,2026-04-12 04:23:46.548718,iOS
29,purchase,2026-04-13 04:23:46.548718,iOS
29,view_item,2026-04-13 04:23:46.548718,iOS
29,view_item,2026-04-13 04:23:46.548718,iOS
29,signup,2026-04-17 04:23:46.548718,iOS
29,signup,2026-04-17 04:23:46.548718,iOS
30,signup,2026-04-12 11:05:46.548718,Web
30,purchase,2026-04-15 11:05:46.548718,Web
30,purchase,2026-04-14 11:05:46.548718,Web
30,purchase,2026-04-14 11:05:46.548718,Web
30,view_item,2026-04-14 11:05:46.548718,Web
31,signup,2026-04-11 08:56:46.548718,iOS
31,view_item,2026-04-15 08:56:46.548718,iOS
31,Signup,2026-04-12 08:56:46.548718,iOS
31,,2026-04-13 08:56:46.548718,iOS
31,signup,2026-04-16 08:56:46.548718,iOS
32,signup,2026-04-10 21:05:46.548718,Android
32,signup,2026-04-11 21:05:46.548718,Android
32,,2026-04-12 21:05:46.548718,Android
33,signup,2026-04-16 08:34:46.548718,Web
33,purchase,2026-04-21 08:34:46.548718,Web
33,purchase,2026-04-21 08:34:46.548718,Web
34,signup,2026-04-15 11:48:46.548718,Web
34,purchase,2026-04-15 11:48:46.548718,Web
35,signup,2026-04-12 14:21:46.548718,Web
35,view_item,2026-04-15 14:21:46.548718,Web
35,singup,2026-04-13 14:21:46.548718,Web
35,view_item,2026-04-14 14:21:46.548718,Web
35,view_item,2026-04-14 14:21:46.548718,Web
36,signup,2026-04-15 03:08:46.548718,Web
36,,2026-04-19 03:08:46.548718,Web
36,view_item,2026-04-17 03:08:46.548718,Web
36,signup,2026-04-17 03:08:46.548718,Web
37,signup,2026-04-13 02:45:46.548718,Android
37,purchase,2026-04-16 02:45:46.548718,Android
37,signup,2026-04-16 02:45:46.548718,Android
37,signup,2026-04-17 02:45:46.548718,Android
37,view_item,2026-04-18 02:45:46.548718,Android
38,signup,2026-04-10 05:05:46.548718,iOS
38,signup,2026-04-11 05:05:46.548718,iOS
38,view_item,2026-04-14 05:05:46.548718,iOS
38,signup,2026-04-13 05:05:46.548718,iOS
39,signup,2026-04-14 23:12:46.548718,Android
39,purchase,2026-04-15 23:12:46.548718,Android
40,signup,2026-04-15 02:08:46.548718,Web
40,purchase,2026-04-19 02:08:46.548718,Web
40,singup,2026-04-16 02:08:46.548718,Web
40,signup,2026-04-16 02:08:46.548718,Web
40,signup,2026-04-18 02:08:46.548718,Web
41,signup,2026-04-15 20:22:46.548718,Android
41,view_item,2026-04-20 20:22:46.548718,Android
41,view_item,2026-04-18 20:22:46.548718,Android
42,signup,2026-04-13 14:37:46.548718,iOS
42,view_item,2026-04-14 14:37:46.548718,iOS
42,signup,2026-04-13 14:37:46.548718,iOS
42,signup,2026-04-13 14:37:46.548718,iOS
42,purchase,2026-04-17 14:37:46.548718,iOS
42,view_item,2026-04-15 14:37:46.548718,iOS
42,signup,2026-04-14 14:37:46.548718,iOS
43,signup,2026-04-11 06:37:46.548718,Web
43,purchase,2026-04-13 06:37:46.548718,Web
43,purchase,2026-04-13 06:37:46.548718,Web
43,,2026-04-14 06:37:46.548718,Web
43,view_item,2026-04-11 06:37:46.548718,Web
43,purchase,2026-04-12 06:37:46.548718,Web
43,purchase,2026-04-12 06:37:46.548718,Web
44,signup,2026-04-11 16:13:46.548718,iOS
44,signup,2026-04-15 16:13:46.548718,iOS
44,purchase,2026-04-15 16:13:46.548718,iOS
45,signup,2026-04-10 18:23:46.548718,Web
45,purchase,2026-04-15 18:23:46.548718,Web
45,view_item,2026-04-12 18:23:46.548718,Web
46,signup,2026-04-13 08:45:46.548718,iOS
46,singup,2026-04-17 08:45:46.548718,iOS
46,signup,2026-04-14 08:45:46.548718,iOS
47,signup,2026-04-16 03:14:46.548718,Web
47,view_item,2026-04-20 03:14:46.548718,Web
47,,2026-04-17 03:14:46.548718,Web
47,signup,2026-04-17 03:14:46.548718,Web
47,,2026-04-19 03:14:46.548718,Web
47,signup,2026-04-18 03:14:46.548718,Web
48,signup,2026-04-16 07:00:46.548718,Web
48,purchase,2026-04-16 07:00:46.548718,Web
48,signup,2026-04-17 07:00:46.548718,Web
48,purchase,2026-04-17 07:00:46.548718,Web
49,signup,2026-04-10 02:10:46.548718,Web
49,view_item,2026-04-12 02:10:46.548718,Web
49,view_item,2026-04-13 02:10:46.548718,Web
49,purchase,2026-04-14 02:10:46.548718,Web
49,purchase,2026-04-14 02:10:46.548718,Web
49,purchase,2026-04-13 02:10:46.548718,Web
50,signup,2026-04-15 23:35:46.548718,Web
50,purchase,2026-04-20 23:35:46.548718,Web
50,purchase,2026-04-20 23:35:46.548718,Web
50,,2026-04-18 23:35:46.548718,Web
50,view_item,2026-04-20 23:35:46.548718,Web
51,signup,2026-04-15 03:40:46.548718,Android
51,purchase,2026-04-17 03:40:46.548718,Android
51,signup,2026-04-20 03:40:46.548718,Android
51,signup,2026-04-20 03:40:46.548718,Android
51,view_item,2026-04-18 03:40:46.548718,Android
51,view_item,2026-04-18 03:40:46.548718,Android
52,signup,2026-04-16 07:01:46.548718,Android
52,signup,2026-04-18 07:01:46.548718,Android
52,purchase,2026-04-19 07:01:46.548718,Android
52,signup,2026-04-19 07:01:46.548718,Android
52,signup,2026-04-16 07:01:46.548718,Android
52,sign_up,2026-04-19 07:01:46.548718,Android
53,signup,2026-04-14 12:21:46.548718,Web
53,purchase,2026-04-14 12:21:46.548718,Web
53,view_item,2026-04-14 12:21:46.548718,Web
53,view_item,2026-04-14 12:21:46.548718,Web
54,signup,2026-04-15 22:52:46.548718,iOS
54,singup,2026-04-19 22:52:46.548718,iOS
54,singup,2026-04-19 22:52:46.548718,iOS
54,Signup,2026-04-19 22:52:46.548718,iOS
54,,2026-04-16 22:52:46.548718,iOS
54,singup,2026-04-16 22:52:46.548718,iOS
54,,2026-04-16 22:52:46.548718,iOS
55,signup,2026-04-11 01:46:46.548718,Web
55,purchase,2026-04-14 01:46:46.548718,Web
56,signup,2026-04-12 12:24:46.548718,Android
56,purchase,2026-04-13 12:24:46.548718,Android
56,purchase,2026-04-13 12:24:46.548718,Android
56,view_item,2026-04-17 12:24:46.548718,Android
57,signup,2026-04-16 03:05:46.548718,iOS
57,,2026-04-21 03:05:46.548718,iOS
57,,2026-04-21 03:05:46.548718,iOS
57,purchase,2026-04-17 03:05:46.548718,iOS
57,purchase,2026-04-16 03:05:46.548718,iOS
57,purchase,2026-04-16 03:05:46.548718,iOS
57,purchase,2026-04-19 03:05:46.548718,iOS
58,signup,2026-04-15 08:59:46.548718,Web
58,purchase,2026-04-19 08:59:46.548718,Web
58,view_item,2026-04-19 08:59:46.548718,Web
58,purchase,2026-04-15 08:59:46.548718,Web
58,purchase,2026-04-15 08:59:46.548718,Web
58,purchase,2026-04-15 08:59:46.548718,Web
59,signup,2026-04-15 01:30:46.548718,iOS
59,view_item,2026-04-15 01:30:46.548718,iOS
59,view_item,2026-04-18 01:30:46.548718,iOS
60,signup,2026-04-12 18:58:46.548718,Android
60,view_item,2026-04-14 18:58:46.548718,Android
60,purchase,2026-04-14 18:58:46.548718,Android
60,view_item,2026-04-13 18:58:46.548718,Android
61,signup,2026-04-15 03:03:46.548718,Web
61,purchase,2026-04-19 03:03:46.548718,Web
62,signup,2026-04-14 03:07:46.548718,iOS
62,signup,2026-04-18 03:07:46.548718,iOS
62,purchase,2026-04-15 03:07:46.548718,iOS
62,purchase,2026-04-19 03:07:46.548718,iOS
62,singup,2026-04-18 03:07:46.548718,iOS
62,signup,2026-04-19 03:07:46.548718,iOS
63,signup,2026-04-10 02:21:46.548718,Web
63,view_item,2026-04-10 02:21:46.548718,Web
63,singup,2026-04-14 02:21:46.548718,Web
63,view_item,2026-04-10 02:21:46.548718,Web
64,signup,2026-04-09 15:08:46.548718,Web
64,purchase,2026-04-11 15:08:46.548718,Web
64,signup,2026-04-14 15:08:46.548718,Web
65,signup,2026-04-14 22:57:46.548718,iOS
65,signup,2026-04-16 22:57:46.548718,iOS
66,signup,2026-04-15 15:10:46.548718,iOS
66,purchase,2026-04-15 15:10:46.548718,iOS
66,view_item,2026-04-15 15:10:46.548718,iOS
66,view_item,2026-04-15 15:10:46.548718,iOS
66,signup,2026-04-15 15:10:46.548718,iOS
66,signup,2026-04-15 15:10:46.548718,iOS
66,purchase,2026-04-19 15:10:46.548718,iOS
66,signup,2026-04-15 15:10:46.548718,iOS
66,signup,2026-04-15 15:10:46.548718,iOS
67,signup,2026-04-12 22:01:46.548718,iOS
67,view_item,2026-04-14 22:01:46.548718,iOS
67,signup,2026-04-16 22:01:46.548718,iOS
67,view_item,2026-04-13 22:01:46.548718,iOS
68,signup,2026-04-10 04:53:46.548718,Web
68,,2026-04-11 04:53:46.548718,Web
68,purchase,2026-04-15 04:53:46.548718,Web
68,view_item,2026-04-11 04:53:46.548718,Web
69,signup,2026-04-16 02:09:46.548718,Android
69,purchase,2026-04-17 02:09:46.548718,Android
69,purchase,2026-04-18 02:09:46.548718,Android
69,purchase,2026-04-20 02:09:46.548718,Android
69,signup,2026-04-17 02:09:46.548718,Android
69,view_item,2026-04-19 02:09:46.548718,Android
70,signup,2026-04-11 22:57:46.548718,Web
70,signup,2026-04-13 22:57:46.548718,Web
70,Signup,2026-04-16 22:57:46.548718,Web
70,view_item,2026-04-11 22:57:46.548718,Web
71,signup,2026-04-13 06:55:46.548718,Android
71,purchase,2026-04-17 06:55:46.548718,Android
72,signup,2026-04-10 22:02:46.548718,Android
72,view_item,2026-04-12 22:02:46.548718,Android
72,purchase,2026-04-10 22:02:46.548718,Android
73,signup,2026-04-13 08:29:46.548718,Web
73,purchase,2026-04-17 08:29:46.548718,Web
73,view_item,2026-04-13 08:29:46.548718,Web
73,signup,2026-04-14 08:29:46.548718,Web
73,signup,2026-04-14 08:29:46.548718,Web
73,purchase,2026-04-16 08:29:46.548718,Web
73,view_item,2026-04-17 08:29:46.548718,Web
73,view_item,2026-04-17 08:29:46.548718,Web
74,signup,2026-04-16 07:12:46.548718,Android
74,purchase,2026-04-18 07:12:46.548718,Android
74,purchase,2026-04-18 07:12:46.548718,Android
74,signup,2026-04-20 07:12:46.548718,Android
74,signup,2026-04-17 07:12:46.548718,Android
75,signup,2026-04-15 18:38:46.548718,Web
75,signup,2026-04-20 18:38:46.548718,Web
75,signup,2026-04-20 18:38:46.548718,Web
75,purchase,2026-04-19 18:38:46.548718,Web
75,signup,2026-04-19 18:38:46.548718,Web
76,signup,2026-04-13 21:57:46.548718,Android
76,Signup,2026-04-16 21:57:46.548718,Android
76,purchase,2026-04-16 21:57:46.548718,Android
76,signup,2026-04-14 21:57:46.548718,Android
77,signup,2026-04-13 20:54:46.548718,Android
77,signup,2026-04-13 20:54:46.548718,Android
77,Signup,2026-04-16 20:54:46.548718,Android
78,signup,2026-04-11 11:16:46.548718,Android
78,purchase,2026-04-14 11:16:46.548718,Android
79,signup,2026-04-09 17:29:46.548718,Android
79,view_item,2026-04-13 17:29:46.548718,Android
79,purchase,2026-04-13 17:29:46.548718,Android
80,signup,2026-04-11 12:06:46.548718,Android
80,Signup,2026-04-13 12:06:46.548718,Android
81,signup,2026-04-12 22:24:46.548718,iOS
81,,2026-04-13 22:24:46.548718,iOS
81,view_item,2026-04-17 22:24:46.548718,iOS
81,view_item,2026-04-16 22:24:46.548718,iOS
81,signup,2026-04-17 22:24:46.548718,iOS
82,signup,2026-04-11 15:55:46.548718,Android
82,view_item,2026-04-15 15:55:46.548718,Android
82,signup,2026-04-11 15:55:46.548718,Android
83,signup,2026-04-13 12:05:46.548718,Web
83,signup,2026-04-15 12:05:46.548718,Web
84,signup,2026-04-12 12:02:46.548718,Android
84,,2026-04-14 12:02:46.548718,Android
84,signup,2026-04-12 12:02:46.548718,Android
85,signup,2026-04-15 01:10:46.548718,iOS
85,view_item,2026-04-19 01:10:46.548718,iOS
86,signup,2026-04-14 18:48:46.548718,Android
86,signup,2026-04-18 18:48:46.548718,Android
86,,2026-04-18 18:48:46.548718,Android
86,,2026-04-18 18:48:46.548718,Android
86,view_item,2026-04-17 18:48:46.548718,Android
86,signup,2026-04-19 18:48:46.548718,Android
86,,2026-04-15 18:48:46.548718,Android
87,signup,2026-04-16 10:37:46.548718,Android
87,signup,2026-04-16 10:37:46.548718,Android
88,signup,2026-04-15 21:35:46.548718,Web
88,view_item,2026-04-15 21:35:46.548718,Web
88,purchase,2026-04-20 21:35:46.548718,Web
89,signup,2026-04-16 09:40:46.548718,iOS
89,purchase,2026-04-21 09:40:46.548718,iOS
89,,2026-04-16 09:40:46.548718,iOS
90,signup,2026-04-15 22:41:46.548718,iOS
90,purchase,2026-04-20 22:41:46.548718,iOS
91,signup,2026-04-09 15:16:46.548718,Web
91,purchase,2026-04-14 15:16:46.548718,Web
91,view_item,2026-04-09 15:16:46.548718,Web
92,signup,2026-04-15 12:27:46.548718,iOS
92,signup,2026-04-18 12:27:46.548718,iOS
92,view_item,2026-04-19 12:27:46.548718,iOS
92,purchase,2026-04-19 12:27:46.548718,iOS
93,signup,2026-04-13 06:47:46.548718,Web
93,purchase,2026-04-16 06:47:46.548718,Web
94,signup,2026-04-13 09:21:46.548718,Android
94,purchase,2026-04-13 09:21:46.548718,Android
94,singup,2026-04-14 09:21:46.548718,Android
94,signup,2026-04-17 09:21:46.548718,Android
94,purchase,2026-04-15 09:21:46.548718,Android
95,signup,2026-04-12 18:01:46.548718,Android
95,view_item,2026-04-15 18:01:46.548718,Android
95,purchase,2026-04-15 18:01:46.548718,Android
95,purchase,2026-04-15 18:01:46.548718,Android
95,view_item,2026-04-14 18:01:46.548718,Android
95,view_item,2026-04-15 18:01:46.548718,Android
96,signup,2026-04-13 08:56:46.548718,Android
96,purchase,2026-04-15 08:56:46.548718,Android
96,purchase,2026-04-17 08:56:46.548718,Android
96,view_item,2026-04-17 08:56:46.548718,Android
96,purchase,2026-04-14 08:56:46.548718,Android
97,signup,2026-04-13 19:01:46.548718,iOS
97,sign_up,2026-04-13 19:01:46.548718,iOS
98,signup,2026-04-12 04:53:46.548718,Android
98,purchase,2026-04-13 04:53:46.548718,Android
98,purchase,2026-04-13 04:53:46.548718,Android
98,view_item,2026-04-16 04:53:46.548718,Android
98,view_item,2026-04-16 04:53:46.548718,Android
98,,2026-04-12 04:53:46.548718,Android
98,signup,2026-04-16 04:53:46.548718,Android
99,signup,2026-04-12 08:26:46.548718,Android
99,view_item,2026-04-14 08:26:46.548718,Android
99,view_item,2026-04-14 08:26:46.548718,Android
99,purchase,2026-04-17 08:26:46.548718,Android
99,signup,2026-04-17 08:26:46.548718,Android
99,view_item,2026-04-14 08:26:46.548718,Android
100,signup,2026-04-16 02:10:46.548718,Web
100,signup,2026-04-17 02:10:46.548718,Web
100,signup,2026-04-20 02:10:46.548718,Web
101,signup,2026-04-11 09:20:46.548718,iOS
101,view_item,2026-04-16 09:20:46.548718,iOS
102,signup,2026-04-15 23:25:46.548718,iOS
102,signup,2026-04-17 23:25:46.548718,iOS
102,signup,2026-04-20 23:25:46.548718,iOS
102,view_item,2026-04-16 23:25:46.548718,iOS
102,,2026-04-19 23:25:46.548718,iOS
103,signup,2026-04-13 15:50:46.548718,Android
103,view_item,2026-04-17 15:50:46.548718,Android
103,view_item,2026-04-17 15:50:46.548718,Android
103,view_item,2026-04-18 15:50:46.548718,Android
104,signup,2026-04-12 09:05:46.548718,iOS
104,purchase,2026-04-13 09:05:46.548718,iOS
104,purchase,2026-04-13 09:05:46.548718,iOS
104,purchase,2026-04-13 09:05:46.548718,iOS
104,view_item,2026-04-13 09:05:46.548718,iOS
104,purchase,2026-04-12 09:05:46.548718,iOS
104,view_item,2026-04-13 09:05:46.548718,iOS
105,signup,2026-04-14 20:08:46.548718,Android
105,purchase,2026-04-19 20:08:46.548718,Android
105,signup,2026-04-14 20:08:46.548718,Android
105,view_item,2026-04-18 20:08:46.548718,Android
106,signup,2026-04-13 04:09:46.548718,Android
106,view_item,2026-04-13 04:09:46.548718,Android
106,purchase,2026-04-13 04:09:46.548718,Android
106,purchase,2026-04-13 04:09:46.548718,Android
106,,2026-04-16 04:09:46.548718,Android
107,signup,2026-04-11 12:57:46.548718,iOS
107,singup,2026-04-13 12:57:46.548718,iOS
107,purchase,2026-04-13 12:57:46.548718,iOS
108,signup,2026-04-12 18:00:46.548718,Android
108,,2026-04-16 18:00:46.548718,Android
108,view_item,2026-04-12 18:00:46.548718,Android
108,singup,2026-04-15 18:00:46.548718,Android
108,singup,2026-04-15 18:00:46.548718,Android
108,signup,2026-04-13 18:00:46.548718,Android
108,signup,2026-04-13 18:00:46.548718,Android
109,signup,2026-04-15 20:55:46.548718,Android
109,view_item,2026-04-16 20:55:46.548718,Android
109,purchase,2026-04-16 20:55:46.548718,Android
109,view_item,2026-04-15 20:55:46.548718,Android
110,signup,2026-04-14 05:26:46.548718,Android
110,view_item,2026-04-18 05:26:46.548718,Android
110,view_item,2026-04-18 05:26:46.548718,Android
111,signup,2026-04-10 10:04:46.548718,Web
111,purchase,2026-04-11 10:04:46.548718,Web
111,purchase,2026-04-13 10:04:46.548718,Web
111,purchase,2026-04-11 10:04:46.548718,Web
111,sign_up,2026-04-11 10:04:46.548718,Web
112,signup,2026-04-12 06:33:46.548718,iOS
112,signup,2026-04-14 06:33:46.548718,iOS
112,signup,2026-04-12 06:33:46.548718,iOS
113,signup,2026-04-10 13:18:46.548718,Web
113,view_item,2026-04-15 13:18:46.548718,Web
113,purchase,2026-04-12 13:18:46.548718,Web
113,purchase,2026-04-14 13:18:46.548718,Web
113,signup,2026-04-12 13:18:46.548718,Web
113,signup,2026-04-10 13:18:46.548718,Web
114,signup,2026-04-12 20:56:46.548718,Android
114,signup,2026-04-16 20:56:46.548718,Android
115,signup,2026-04-13 18:10:46.548718,Android
115,view_item,2026-04-18 18:10:46.548718,Android
115,signup,2026-04-17 18:10:46.548718,Android
116,signup,2026-04-15 18:01:46.548718,iOS
116,,2026-04-20 18:01:46.548718,iOS
116,purchase,2026-04-15 18:01:46.548718,iOS
116,view_item,2026-04-16 18:01:46.548718,iOS
116,purchase,2026-04-18 18:01:46.548718,iOS
116,signup,2026-04-20 18:01:46.548718,iOS
117,signup,2026-04-10 10:46:46.548718,iOS
117,signup,2026-04-12 10:46:46.548718,iOS
117,view_item,2026-04-11 10:46:46.548718,iOS
117,view_item,2026-04-11 10:46:46.548718,iOS
117,signup,2026-04-12 10:46:46.548718,iOS
118,signup,2026-04-12 01:33:46.548718,iOS
118,purchase,2026-04-16 01:33:46.548718,iOS
118,purchase,2026-04-16 01:33:46.548718,iOS
119,signup,2026-04-14 12:27:46.548718,Android
119,signup,2026-04-19 12:27:46.548718,Android
119,signup,2026-04-16 12:27:46.548718,Android
119,view_item,2026-04-14 12:27:46.548718,Android
119,signup,2026-04-17 12:27:46.548718,Android
119,purchase,2026-04-15 12:27:46.548718,Android
120,signup,2026-04-13 14:07:46.548718,Android
120,purchase,2026-04-14 14:07:46.548718,Android
120,purchase,2026-04-18 14:07:46.548718,Android
120,signup,2026-04-17 14:07:46.548718,Android
120,view_item,2026-04-16 14:07:46.548718,Android
121,signup,2026-04-13 16:12:46.548718,Android
121,view_item,2026-04-15 16:12:46.548718,Android
121,view_item,2026-04-15 16:12:46.548718,Android
122,signup,2026-04-10 15:32:46.548718,iOS
122,purchase,2026-04-11 15:32:46.548718,iOS
122,singup,2026-04-10 15:32:46.548718,iOS
122,view_item,2026-04-11 15:32:46.548718,iOS
123,signup,2026-04-09 19:12:46.548718,Web
123,signup,2026-04-09 19:12:46.548718,Web
123,signup,2026-04-09 19:12:46.548718,Web
123,,2026-04-09 19:12:46.548718,Web
123,,2026-04-13 19:12:46.548718,Web
124,signup,2026-04-10 01:43:46.548718,iOS
124,sign_up,2026-04-14 01:43:46.548718,iOS
124,purchase,2026-04-12 01:43:46.548718,iOS
124,purchase,2026-04-12 01:43:46.548718,iOS
124,view_item,2026-04-13 01:43:46.548718,iOS
124,Signup,2026-04-11 01:43:46.548718,iOS
125,signup,2026-04-15 03:25:46.548718,Web
125,signup,2026-04-20 03:25:46.548718,Web
125,signup,2026-04-20 03:25:46.548718,Web
125,view_item,2026-04-16 03:25:46.548718,Web
126,signup,2026-04-12 07:44:46.548718,Android
126,view_item,2026-04-15 07:44:46.548718,Android
127,signup,2026-04-15 08:28:46.548718,Web
127,,2026-04-18 08:28:46.548718,Web
127,,2026-04-18 08:28:46.548718,Web
128,signup,2026-04-11 18:09:46.548718,iOS
128,signup,2026-04-15 18:09:46.548718,iOS
128,purchase,2026-04-13 18:09:46.548718,iOS
128,purchase,2026-04-11 18:09:46.548718,iOS
128,view_item,2026-04-13 18:09:46.548718,iOS
128,view_item,2026-04-13 18:09:46.548718,iOS
128,purchase,2026-04-15 18:09:46.548718,iOS
129,signup,2026-04-12 07:19:46.548718,Android
129,view_item,2026-04-15 07:19:46.548718,Android
129,,2026-04-17 07:19:46.548718,Android
129,view_item,2026-04-17 07:19:46.548718,Android
129,signup,2026-04-17 07:19:46.548718,Android
130,signup,2026-04-09 19:51:46.548718,Android
130,purchase,2026-04-14 19:51:46.548718,Android
131,signup,2026-04-11 05:05:46.548718,Android
131,signup,2026-04-16 05:05:46.548718,Android
131,view_item,2026-04-11 05:05:46.548718,Android
131,signup,2026-04-15 05:05:46.548718,Android
132,signup,2026-04-12 09:03:46.548718,Web
132,Signup,2026-04-12 09:03:46.548718,Web
132,signup,2026-04-17 09:03:46.548718,Web
133,signup,2026-04-14 22:23:46.548718,iOS
133,view_item,2026-04-15 22:23:46.548718,iOS
134,signup,2026-04-12 07:51:46.548718,Android
134,view_item,2026-04-13 07:51:46.548718,Android
134,signup,2026-04-16 07:51:46.548718,Android
134,signup,2026-04-16 07:51:46.548718,Android
135,signup,2026-04-16 07:48:46.548718,Web
135,view_item,2026-04-19 07:48:46.548718,Web
135,signup,2026-04-18 07:48:46.548718,Web
